year,province,mcpr_archange,p(1-x),provision_00,u(1-y),utilisation_10
2024,Centre,,P1,1030.946,0.90U4,20.578577
2024,East,,P1,604.10999,0.90U4,28.93401
2024,Far North,,P1,46.700001,0.90U4,7.2505612
2024,Littoral,,P1,390.02701,0.90U4,23.239061
2024,North,,P1,51.599998,0.90U4,9.687973
2024,Northwest,,P1,214.151,0.90U4,12.610898
2024,West,,P1,837.82098,0.90U4,27.227493
2024,South,,P1,624.94,0.90U4,9.0797682
2024,Southwest,,P1,835.28699,0.90U4,31.128008
2024,Cameroon,,P1,402.64801,0.90U4,26.654062
2025,Adamawa,,P1,153.35699,0.90U5,5.9350152
2025,Centre,,P1,1030.946,0.90U5,18.52072
2025,East,,P1,604.10999,0.90U5,26.040609
2025,Far North,,P1,46.700001,0.90U5,6.5255051
2025,Littoral,,P1,390.02701,0.90U5,20.915155
2025,North,,P1,51.599998,0.90U5,8.7191753
2025,Northwest,,P1,214.151,0.90U5,11.349809
2025,West,,P1,837.82098,0.90U5,24.504744
2025,South,,P1,624.94,0.90U5,8.1717911
2025,Southwest,,P1,835.28699,0.90U5,28.015207
2025,Cameroon,,P1,402.64801,0.90U5,23.988657
2026,Adamawa,,P1,153.35699,0.90U6,5.3415136
2026,Centre,,P1,1030.946,0.90U6,16.668648
2026,East,,P1,604.10999,0.90U6,23.436548
2026,Far North,,P1,46.700001,0.90U6,5.8729544
2026,Littoral,,P1,390.02701,0.90U6,18.823641
2026,North,,P1,51.599998,0.90U6,7.8472576
2026,Northwest,,P1,214.151,0.90U6,10.214828
2026,West,,P1,837.82098,0.90U6,22.05427
2026,South,,P1,624.94,0.90U6,7.3546119
2026,Southwest,,P1,835.28699,0.90U6,25.213686
2026,Cameroon,,P1,402.64801,0.90U6,21.58979
2027,Adamawa,,P1,153.35699,0.90U7,4.8073621
2027,Centre,,P1,1030.946,0.90U7,15.001782
2027,East,,P1,604.10999,0.90U7,21.092894
2027,Far North,,P1,46.700001,0.90U7,5.2856588
2027,Littoral,,P1,390.02701,0.90U7,16.941277
2027,North,,P1,51.599998,0.90U7,7.0625319
2027,Northwest,,P1,214.151,0.90U7,9.1933451
2027,West,,P1,837.82098,0.90U7,19.848843
2027,South,,P1,624.94,0.90U7,6.6191506
2027,Southwest,,P1,835.28699,0.90U7,22.692318
2027,Cameroon,,P1,402.64801,0.90U7,19.430811
2028,Adamawa,,P1,153.35699,0.90U8,4.3266258
2028,Centre,,P1,1030.946,0.90U8,13.501604
2028,East,,P1,604.10999,0.90U8,18.983604
2028,Far North,,P1,46.700001,0.90U8,4.757093
2028,Littoral,,P1,390.02701,0.90U8,15.247149
2028,North,,P1,51.599998,0.90U8,6.3562789
2028,Northwest,,P1,214.151,0.90U8,8.2740107
2028,West,,P1,837.82098,0.90U8,17.863958
2028,South,,P1,624.94,0.90U8,5.9572358
2028,Southwest,,P1,835.28699,0.90U8,20.423086
2028,Cameroon,,P1,402.64801,0.90U8,17.48773
2029,Adamawa,,P1,153.35699,0.90U9,3.8939633
2029,Centre,,P1,1030.946,0.90U9,12.151443
2029,East,,P1,604.10999,0.90U9,17.085243
2029,Far North,,P1,46.700001,0.90U9,4.281384
2029,Littoral,,P1,390.02701,0.90U9,13.722434
2029,North,,P1,51.599998,0.90U9,5.7206511
2029,Northwest,,P1,214.151,0.90U9,7.446609
2029,West,,P1,837.82098,0.90U9,16.077562
2029,South,,P1,624.94,0.90U9,5.3615122
2029,Southwest,,P1,835.28699,0.90U9,18.380777
2029,Cameroon,,P1,402.64801,0.90U9,15.738957
2030,Adamawa,,P1,153.35699,0.90U10,3.5045669
2030,Centre,,P1,1030.946,0.90U10,10.936299
2030,East,,P1,604.10999,0.90U10,15.376719
2030,Far North,,P1,46.700001,0.90U10,3.8532455
2030,Littoral,,P1,390.02701,0.90U10,12.35019
2030,North,,P1,51.599998,0.90U10,5.1485858
2030,Northwest,,P1,214.151,0.90U10,6.7019482
2030,West,,P1,837.82098,0.90U10,14.469807
2030,South,,P1,624.94,0.90U10,4.8253608
2030,Southwest,,P1,835.28699,0.90U10,16.5427
2030,Cameroon,,P1,402.64801,0.90U10,14.165062
